n_qubits,depth,gate_count,two_qubit_ratio,two_qubit_gates,fidelity,robust_fidelity,total_error_rate,classical_shadow_expr,entropy_expressibility,angle_entropy,entropy,concentration,state_exploration,entanglement_potential,circuit_complexity,quantum_volume,performance_per_complexity,shot_efficiency,expressibility_ratio,complexity_per_qubit,performance_score
10,2,0,0.100000,0,0.839638,0.989309,0.160362,46.417627,0.244141,0.244141,0,0,0.000000,0.200000,0,4,989309.210526,989.309211,0.005260,0.000000,0.241531
10,2,0,0.100000,0,0.839638,0.989309,0.160362,46.417627,0.244141,0.244141,0,0,0.000000,0.200000,0,4,989309.210526,989.309211,0.005260,0.000000,0.241531
5,3,0,0.500000,0,0.901316,0.995888,0.098684,31.055680,0.244044,0.244044,0,0,0.000000,1.500000,0,9,995888.157895,995.888158,0.007858,0.000000,0.243041
5,3,0,0.500000,0,0.901316,0.995888,0.098684,31.055680,0.244044,0.244044,0,0,0.000000,1.500000,0,9,995888.157895,995.888158,0.007858,0.000000,0.243041
7,1,0,0.500000,0,0.890625,0.993421,0.109375,38.371794,0.243290,0.243290,0,0,0.000000,0.500000,0,1,993421.052632,993.421053,0.006340,0.000000,0.241689
7,1,0,0.500000,0,0.890625,0.993421,0.109375,38.371794,0.243290,0.243290,0,0,0.000000,0.500000,0,1,993421.052632,993.421053,0.006340,0.000000,0.241689
10,3,0,0.100000,0,0.870066,0.986020,0.129934,47.134291,0.243150,0.243150,0,0,0.000000,0.300000,0,9,986019.736842,986.019737,0.005159,0.000000,0.239750
10,3,0,0.100000,0,0.870066,0.986020,0.129934,47.134291,0.243150,0.243150,0,0,0.000000,0.300000,0,9,986019.736842,986.019737,0.005159,0.000000,0.239750
5,2,0,0.500000,0,0.889803,0.992599,0.110197,30.818297,0.242764,0.242764,0,0,0.000000,1.000000,0,4,992598.684211,992.598684,0.007877,0.000000,0.240968
5,2,0,0.500000,0,0.889803,0.992599,0.110197,30.818297,0.242764,0.242764,0,0,0.000000,1.000000,0,4,992598.684211,992.598684,0.007877,0.000000,0.240968
5,1,0,0.100000,0,0.890625,0.995888,0.109375,30.657848,0.242197,0.242197,0,0,0.000000,0.100000,0,1,995888.157895,995.888158,0.007900,0.000000,0.241201
5,1,0,0.100000,0,0.890625,0.995888,0.109375,30.657848,0.242197,0.242197,0,0,0.000000,0.100000,0,1,995888.157895,995.888158,0.007900,0.000000,0.241201
5,1,0,0.100000,0,0.882401,0.994243,0.117599,30.960439,0.241868,0.241868,0,0,0.000000,0.100000,0,1,994243.421053,994.243421,0.007812,0.000000,0.240475
5,1,0,0.100000,0,0.882401,0.994243,0.117599,30.960439,0.241868,0.241868,0,0,0.000000,0.100000,0,1,994243.421053,994.243421,0.007812,0.000000,0.240475
7,3,0,0.100000,0,0.881579,0.992599,0.118421,38.033398,0.241355,0.241355,0,0,0.000000,0.300000,0,9,992598.684211,992.598684,0.006346,0.000000,0.239569
7,3,0,0.100000,0,0.881579,0.992599,0.118421,38.033398,0.241355,0.241355,0,0,0.000000,0.300000,0,9,992598.684211,992.598684,0.006346,0.000000,0.239569
7,2,0,0.300000,0,0.875822,0.992599,0.124178,38.143538,0.241176,0.241176,0,0,0.000000,0.600000,0,4,992598.684211,992.598684,0.006323,0.000000,0.239391
7,2,0,0.300000,0,0.875822,0.992599,0.124178,38.143538,0.241176,0.241176,0,0,0.000000,0.600000,0,4,992598.684211,992.598684,0.006323,0.000000,0.239391
10,2,0,0.100000,0,0.870066,0.991776,0.129934,47.349042,0.241163,0.241163,0,0,0.000000,0.200000,0,4,991776.315789,991.776316,0.005093,0.000000,0.239180
10,2,0,0.100000,0,0.870066,0.991776,0.129934,47.349042,0.241163,0.241163,0,0,0.000000,0.200000,0,4,991776.315789,991.776316,0.005093,0.000000,0.239180
10,4,0,0.100000,0,0.833882,0.984375,0.166118,46.318082,0.240026,0.240026,0,0,0.000000,0.400000,0,16,984375.000000,984.375000,0.005182,0.000000,0.236276
10,4,0,0.100000,0,0.833882,0.984375,0.166118,46.318082,0.240026,0.240026,0,0,0.000000,0.400000,0,16,984375.000000,984.375000,0.005182,0.000000,0.236276
10,3,0,0.100000,0,0.849507,0.987664,0.150493,47.061240,0.239636,0.239636,0,0,0.000000,0.300000,0,9,987664.473684,987.664474,0.005092,0.000000,0.236680
10,3,0,0.100000,0,0.849507,0.987664,0.150493,47.061240,0.239636,0.239636,0,0,0.000000,0.300000,0,9,987664.473684,987.664474,0.005092,0.000000,0.236680
10,4,0,0.100000,0,0.840461,0.984375,0.159539,46.827206,0.238906,0.238906,0,0,0.000000,0.400000,0,16,984375.000000,984.375000,0.005102,0.000000,0.235173
10,4,0,0.100000,0,0.840461,0.984375,0.159539,46.827206,0.238906,0.238906,0,0,0.000000,0.400000,0,16,984375.000000,984.375000,0.005102,0.000000,0.235173
10,1,0,0.300000,0,0.850329,0.988487,0.149671,46.723389,0.237955,0.237955,0,0,0.000000,0.300000,0,1,988486.842105,988.486842,0.005093,0.000000,0.235215
10,1,0,0.300000,0,0.850329,0.988487,0.149671,46.723389,0.237955,0.237955,0,0,0.000000,0.300000,0,1,988486.842105,988.486842,0.005093,0.000000,0.235215
7,1,0,0.500000,0,0.885691,0.993421,0.114309,38.258660,0.237195,0.237195,0,0,0.000000,0.500000,0,1,993421.052632,993.421053,0.006200,0.000000,0.235634
7,1,0,0.500000,0,0.885691,0.993421,0.114309,38.258660,0.237195,0.237195,0,0,0.000000,0.500000,0,1,993421.052632,993.421053,0.006200,0.000000,0.235634
10,1,0,0.300000,0,0.866776,0.992599,0.133224,47.309347,0.237101,0.237101,0,0,0.000000,0.300000,0,1,992598.684211,992.598684,0.005012,0.000000,0.235346
10,1,0,0.300000,0,0.866776,0.992599,0.133224,47.309347,0.237101,0.237101,0,0,0.000000,0.300000,0,1,992598.684211,992.598684,0.005012,0.000000,0.235346
5,1,0,0.300000,0,0.886513,0.995066,0.113487,30.500432,0.236151,0.236151,0,0,0.000000,0.300000,0,1,995065.789474,995.065789,0.007743,0.000000,0.234985
5,1,0,0.300000,0,0.886513,0.995066,0.113487,30.500432,0.236151,0.236151,0,0,0.000000,0.300000,0,1,995065.789474,995.065789,0.007743,0.000000,0.234985
5,2,0,0.300000,0,0.897204,0.994243,0.102796,30.658500,0.236097,0.236097,0,0,0.000000,0.600000,0,4,994243.421053,994.243421,0.007701,0.000000,0.234738
5,2,0,0.300000,0,0.897204,0.994243,0.102796,30.658500,0.236097,0.236097,0,0,0.000000,0.600000,0,4,994243.421053,994.243421,0.007701,0.000000,0.234738
127,4,0,0.300000,0,0.000000,0.000000,1.000000,16.186543,0.235730,0.235730,0,0,0.000000,1.200000,0,16,0.000000,0.000000,0.014563,0.000000,0.000000
127,4,0,0.300000,0,0.000000,0.000000,1.000000,16.186543,0.235730,0.235730,0,0,0.000000,1.200000,0,16,0.000000,0.000000,0.014563,0.000000,0.000000
7,3,0,0.500000,0,0.870888,0.989309,0.129112,37.672120,0.234136,0.234136,0,0,0.000000,1.500000,0,9,989309.210526,989.309211,0.006215,0.000000,0.231633
7,3,0,0.500000,0,0.870888,0.989309,0.129112,37.672120,0.234136,0.234136,0,0,0.000000,1.500000,0,9,989309.210526,989.309211,0.006215,0.000000,0.231633
7,1,0,0.300000,0,0.888980,0.995066,0.111020,38.206865,0.234127,0.234127,0,0,0.000000,0.300000,0,1,995065.789474,995.065789,0.006128,0.000000,0.232971
7,1,0,0.300000,0,0.888980,0.995066,0.111020,38.206865,0.234127,0.234127,0,0,0.000000,0.300000,0,1,995065.789474,995.065789,0.006128,0.000000,0.232971
5,2,0,0.300000,0,0.905428,0.995888,0.094572,30.872199,0.233842,0.233842,0,0,0.000000,0.600000,0,4,995888.157895,995.888158,0.007575,0.000000,0.232881
5,2,0,0.300000,0,0.905428,0.995888,0.094572,30.872199,0.233842,0.233842,0,0,0.000000,0.600000,0,4,995888.157895,995.888158,0.007575,0.000000,0.232881
10,3,0,0.100000,0,0.860197,0.990132,0.139803,46.730935,0.232799,0.232799,0,0,0.000000,0.300000,0,9,990131.578947,990.131579,0.004982,0.000000,0.230502
10,3,0,0.100000,0,0.860197,0.990132,0.139803,46.730935,0.232799,0.232799,0,0,0.000000,0.300000,0,9,990131.578947,990.131579,0.004982,0.000000,0.230502
10,1,0,0.300000,0,0.858553,0.990954,0.141447,46.876606,0.232349,0.232349,0,0,0.000000,0.300000,0,1,990953.947368,990.953947,0.004957,0.000000,0.230248
10,1,0,0.300000,0,0.858553,0.990954,0.141447,46.876606,0.232349,0.232349,0,0,0.000000,0.300000,0,1,990953.947368,990.953947,0.004957,0.000000,0.230248
10,1,0,0.100000,0,0.861020,0.987664,0.138980,47.210296,0.231087,0.231087,0,0,0.000000,0.100000,0,1,987664.473684,987.664474,0.004895,0.000000,0.228237
10,1,0,0.100000,0,0.861020,0.987664,0.138980,47.210296,0.231087,0.231087,0,0,0.000000,0.100000,0,1,987664.473684,987.664474,0.004895,0.000000,0.228237
5,1,0,0.300000,0,0.900493,0.995888,0.099507,30.756978,0.230993,0.230993,0,0,0.000000,0.300000,0,1,995888.157895,995.888158,0.007510,0.000000,0.230044
5,1,0,0.300000,0,0.900493,0.995888,0.099507,30.756978,0.230993,0.230993,0,0,0.000000,0.300000,0,1,995888.157895,995.888158,0.007510,0.000000,0.230044
5,1,0,0.100000,0,0.884868,0.995888,0.115132,30.549093,0.229888,0.229888,0,0,0.000000,0.100000,0,1,995888.157895,995.888158,0.007525,0.000000,0.228943
5,1,0,0.100000,0,0.884868,0.995888,0.115132,30.549093,0.229888,0.229888,0,0,0.000000,0.100000,0,1,995888.157895,995.888158,0.007525,0.000000,0.228943
5,1,0,0.100000,0,0.904605,0.996711,0.095395,30.873385,0.226952,0.226952,0,0,0.000000,0.100000,0,1,996710.526316,996.710526,0.007351,0.000000,0.226206
5,1,0,0.100000,0,0.904605,0.996711,0.095395,30.873385,0.226952,0.226952,0,0,0.000000,0.100000,0,1,996710.526316,996.710526,0.007351,0.000000,0.226206
7,2,0,0.100000,0,0.870888,0.992599,0.129112,37.812286,0.226450,0.226450,0,0,0.000000,0.200000,0,4,992598.684211,992.598684,0.005989,0.000000,0.224774
7,2,0,0.100000,0,0.870888,0.992599,0.129112,37.812286,0.226450,0.226450,0,0,0.000000,0.200000,0,4,992598.684211,992.598684,0.005989,0.000000,0.224774
7,1,0,0.100000,0,0.901316,0.995888,0.098684,38.791496,0.224980,0.224980,0,0,0.000000,0.100000,0,1,995888.157895,995.888158,0.005800,0.000000,0.224055
7,1,0,0.100000,0,0.901316,0.995888,0.098684,38.791496,0.224980,0.224980,0,0,0.000000,0.100000,0,1,995888.157895,995.888158,0.005800,0.000000,0.224055
10,1,0,0.500000,0,0.851974,0.990954,0.148026,46.866483,0.223783,0.223783,0,0,0.000000,0.500000,0,1,990953.947368,990.953947,0.004775,0.000000,0.221759
10,1,0,0.500000,0,0.851974,0.990954,0.148026,46.866483,0.223783,0.223783,0,0,0.000000,0.500000,0,1,990953.947368,990.953947,0.004775,0.000000,0.221759
5,2,0,0.100000,0,0.913651,0.996711,0.086349,31.148532,0.223770,0.223770,0,0,0.000000,0.200000,0,4,996710.526316,996.710526,0.007184,0.000000,0.223034
5,2,0,0.100000,0,0.913651,0.996711,0.086349,31.148532,0.223770,0.223770,0,0,0.000000,0.200000,0,4,996710.526316,996.710526,0.007184,0.000000,0.223034
7,1,0,0.100000,0,0.900493,0.995066,0.099507,38.586942,0.222527,0.222527,0,0,0.000000,0.100000,0,1,995065.789474,995.065789,0.005767,0.000000,0.221429
7,1,0,0.100000,0,0.900493,0.995066,0.099507,38.586942,0.222527,0.222527,0,0,0.000000,0.100000,0,1,995065.789474,995.065789,0.005767,0.000000,0.221429
10,1,0,0.100000,0,0.860197,0.990954,0.139803,46.867214,0.222054,0.222054,0,0,0.000000,0.100000,0,1,990953.947368,990.953947,0.004738,0.000000,0.220045
10,1,0,0.100000,0,0.860197,0.990954,0.139803,46.867214,0.222054,0.222054,0,0,0.000000,0.100000,0,1,990953.947368,990.953947,0.004738,0.000000,0.220045
7,1,0,0.500000,0,0.902961,0.995066,0.097039,38.552560,0.219215,0.219215,0,0,0.000000,0.500000,0,1,995065.789474,995.065789,0.005686,0.000000,0.218133
7,1,0,0.500000,0,0.902961,0.995066,0.097039,38.552560,0.219215,0.219215,0,0,0.000000,0.500000,0,1,995065.789474,995.065789,0.005686,0.000000,0.218133
10,1,0,0.100000,0,0.862664,0.991776,0.137336,47.346968,0.216949,0.216949,0,0,0.000000,0.100000,0,1,991776.315789,991.776316,0.004582,0.000000,0.215165
10,1,0,0.100000,0,0.862664,0.991776,0.137336,47.346968,0.216949,0.216949,0,0,0.000000,0.100000,0,1,991776.315789,991.776316,0.004582,0.000000,0.215165
10,2,0,0.300000,0,0.870888,0.991776,0.129112,47.086795,0.216027,0.216027,0,0,0.000000,0.600000,0,4,991776.315789,991.776316,0.004588,0.000000,0.214250
10,2,0,0.300000,0,0.870888,0.991776,0.129112,47.086795,0.216027,0.216027,0,0,0.000000,0.600000,0,4,991776.315789,991.776316,0.004588,0.000000,0.214250
5,4,0,0.100000,0,0.875822,0.994243,0.124178,29.865066,0.215968,0.215968,0,0,0.000000,0.400000,0,16,994243.421053,994.243421,0.007231,0.000000,0.214725
5,4,0,0.100000,0,0.875822,0.994243,0.124178,29.865066,0.215968,0.215968,0,0,0.000000,0.400000,0,16,994243.421053,994.243421,0.007231,0.000000,0.214725
5,1,0,0.500000,0,0.896382,0.996711,0.103618,30.891229,0.214340,0.214340,0,0,0.000000,0.500000,0,1,996710.526316,996.710526,0.006939,0.000000,0.213635
5,1,0,0.500000,0,0.896382,0.996711,0.103618,30.891229,0.214340,0.214340,0,0,0.000000,0.500000,0,1,996710.526316,996.710526,0.006939,0.000000,0.213635
10,2,0,0.300000,0,0.856908,0.990954,0.143092,47.275215,0.213632,0.213632,0,0,0.000000,0.600000,0,4,990953.947368,990.953947,0.004519,0.000000,0.211700
10,2,0,0.300000,0,0.856908,0.990954,0.143092,47.275215,0.213632,0.213632,0,0,0.000000,0.600000,0,4,990953.947368,990.953947,0.004519,0.000000,0.211700
10,3,0,0.500000,0,0.832237,0.988487,0.167763,46.199452,0.212971,0.212971,0,0,0.000000,1.500000,0,9,988486.842105,988.486842,0.004610,0.000000,0.210519
10,3,0,0.500000,0,0.832237,0.988487,0.167763,46.199452,0.212971,0.212971,0,0,0.000000,1.500000,0,9,988486.842105,988.486842,0.004610,0.000000,0.210519
7,3,0,0.500000,0,0.867599,0.993421,0.132401,38.078792,0.212003,0.212003,0,0,0.000000,1.500000,0,9,993421.052632,993.421053,0.005567,0.000000,0.210608
7,3,0,0.500000,0,0.867599,0.993421,0.132401,38.078792,0.212003,0.212003,0,0,0.000000,1.500000,0,9,993421.052632,993.421053,0.005567,0.000000,0.210608
7,4,0,0.300000,0,0.897204,0.995066,0.102796,38.188512,0.210742,0.210742,0,0,0.000000,1.200000,0,16,995065.789474,995.065789,0.005518,0.000000,0.209702
7,4,0,0.300000,0,0.897204,0.995066,0.102796,38.188512,0.210742,0.210742,0,0,0.000000,1.200000,0,16,995065.789474,995.065789,0.005518,0.000000,0.209702
10,2,0,0.100000,0,0.865132,0.990954,0.134868,47.394342,0.210454,0.210454,0,0,0.000000,0.200000,0,4,990953.947368,990.953947,0.004440,0.000000,0.208550
10,2,0,0.100000,0,0.865132,0.990954,0.134868,47.394342,0.210454,0.210454,0,0,0.000000,0.200000,0,4,990953.947368,990.953947,0.004440,0.000000,0.208550
7,3,0,0.100000,0,0.877467,0.993421,0.122533,37.910838,0.210242,0.210242,0,0,0.000000,0.300000,0,9,993421.052632,993.421053,0.005546,0.000000,0.208859
7,3,0,0.100000,0,0.877467,0.993421,0.122533,37.910838,0.210242,0.210242,0,0,0.000000,0.300000,0,9,993421.052632,993.421053,0.005546,0.000000,0.208859
10,4,0,0.100000,0,0.864309,0.990954,0.135691,47.145567,0.210016,0.210016,0,0,0.000000,0.400000,0,16,990953.947368,990.953947,0.004455,0.000000,0.208116
10,4,0,0.100000,0,0.864309,0.990954,0.135691,47.145567,0.210016,0.210016,0,0,0.000000,0.400000,0,16,990953.947368,990.953947,0.004455,0.000000,0.208116
7,3,0,0.300000,0,0.888980,0.995066,0.111020,38.416723,0.209016,0.209016,0,0,0.000000,0.900000,0,9,995065.789474,995.065789,0.005441,0.000000,0.207985
7,3,0,0.300000,0,0.888980,0.995066,0.111020,38.416723,0.209016,0.209016,0,0,0.000000,0.900000,0,9,995065.789474,995.065789,0.005441,0.000000,0.207985
7,1,0,0.100000,0,0.889803,0.994243,0.110197,38.228860,0.207815,0.207815,0,0,0.000000,0.100000,0,1,994243.421053,994.243421,0.005436,0.000000,0.206619
7,1,0,0.100000,0,0.889803,0.994243,0.110197,38.228860,0.207815,0.207815,0,0,0.000000,0.100000,0,1,994243.421053,994.243421,0.005436,0.000000,0.206619
10,4,0,0.100000,0,0.859375,0.990132,0.140625,47.162587,0.206932,0.206932,0,0,0.000000,0.400000,0,16,990131.578947,990.131579,0.004388,0.000000,0.204890
10,4,0,0.100000,0,0.859375,0.990132,0.140625,47.162587,0.206932,0.206932,0,0,0.000000,0.400000,0,16,990131.578947,990.131579,0.004388,0.000000,0.204890
5,2,0,0.100000,0,0.890625,0.995888,0.109375,30.495330,0.205105,0.205105,0,0,0.000000,0.200000,0,4,995888.157895,995.888158,0.006726,0.000000,0.204262
5,2,0,0.100000,0,0.890625,0.995888,0.109375,30.495330,0.205105,0.205105,0,0,0.000000,0.200000,0,4,995888.157895,995.888158,0.006726,0.000000,0.204262
10,3,0,0.300000,0,0.857730,0.988487,0.142270,46.669423,0.203554,0.203554,0,0,0.000000,0.900000,0,9,988486.842105,988.486842,0.004362,0.000000,0.201210
10,3,0,0.300000,0,0.857730,0.988487,0.142270,46.669423,0.203554,0.203554,0,0,0.000000,0.900000,0,9,988486.842105,988.486842,0.004362,0.000000,0.201210
7,1,0,0.500000,0,0.889803,0.994243,0.110197,37.569264,0.202132,0.202132,0,0,0.000000,0.500000,0,1,994243.421053,994.243421,0.005380,0.000000,0.200969
7,1,0,0.500000,0,0.889803,0.994243,0.110197,37.569264,0.202132,0.202132,0,0,0.000000,0.500000,0,1,994243.421053,994.243421,0.005380,0.000000,0.200969
10,2,0,0.100000,0,0.852796,0.989309,0.147204,47.266583,0.200710,0.200710,0,0,0.000000,0.200000,0,4,989309.210526,989.309211,0.004246,0.000000,0.198564
10,2,0,0.100000,0,0.852796,0.989309,0.147204,47.266583,0.200710,0.200710,0,0,0.000000,0.200000,0,4,989309.210526,989.309211,0.004246,0.000000,0.198564
5,1,0,0.100000,0,0.883224,0.995888,0.116776,30.116200,0.199656,0.199656,0,0,0.000000,0.100000,0,1,995888.157895,995.888158,0.006630,0.000000,0.198835
5,1,0,0.100000,0,0.883224,0.995888,0.116776,30.116200,0.199656,0.199656,0,0,0.000000,0.100000,0,1,995888.157895,995.888158,0.006630,0.000000,0.198835
10,1,0,0.100000,0,0.879934,0.992599,0.120066,46.864773,0.199455,0.199455,0,0,0.000000,0.100000,0,1,992598.684211,992.598684,0.004256,0.000000,0.197979
10,1,0,0.100000,0,0.879934,0.992599,0.120066,46.864773,0.199455,0.199455,0,0,0.000000,0.100000,0,1,992598.684211,992.598684,0.004256,0.000000,0.197979
10,3,0,0.100000,0,0.841283,0.981086,0.158717,46.550402,0.199146,0.199146,0,0,0.000000,0.300000,0,9,981085.526316,981.085526,0.004278,0.000000,0.195379
10,3,0,0.100000,0,0.841283,0.981086,0.158717,46.550402,0.199146,0.199146,0,0,0.000000,0.300000,0,9,981085.526316,981.085526,0.004278,0.000000,0.195379
10,1,0,0.100000,0,0.858553,0.990954,0.141447,46.874221,0.198816,0.198816,0,0,0.000000,0.100000,0,1,990953.947368,990.953947,0.004241,0.000000,0.197017
10,1,0,0.100000,0,0.858553,0.990954,0.141447,46.874221,0.198816,0.198816,0,0,0.000000,0.100000,0,1,990953.947368,990.953947,0.004241,0.000000,0.197017
7,1,0,0.500000,0,0.898026,0.995888,0.101974,38.814991,0.197936,0.197936,0,0,0.000000,0.500000,0,1,995888.157895,995.888158,0.005099,0.000000,0.197122
7,1,0,0.500000,0,0.898026,0.995888,0.101974,38.814991,0.197936,0.197936,0,0,0.000000,0.500000,0,1,995888.157895,995.888158,0.005099,0.000000,0.197122
10,1,0,0.500000,0,0.847039,0.992599,0.152961,47.071024,0.192352,0.192352,0,0,0.000000,0.500000,0,1,992598.684211,992.598684,0.004086,0.000000,0.190928
10,1,0,0.500000,0,0.847039,0.992599,0.152961,47.071024,0.192352,0.192352,0,0,0.000000,0.500000,0,1,992598.684211,992.598684,0.004086,0.000000,0.190928
10,2,0,0.100000,0,0.861020,0.990954,0.138980,47.116771,0.190981,0.190981,0,0,0.000000,0.200000,0,4,990953.947368,990.953947,0.004053,0.000000,0.189254
10,2,0,0.100000,0,0.861020,0.990954,0.138980,47.116771,0.190981,0.190981,0,0,0.000000,0.200000,0,4,990953.947368,990.953947,0.004053,0.000000,0.189254
7,1,0,0.100000,0,0.882401,0.994243,0.117599,38.378233,0.190919,0.190919,0,0,0.000000,0.100000,0,1,994243.421053,994.243421,0.004975,0.000000,0.189820
7,1,0,0.100000,0,0.882401,0.994243,0.117599,38.378233,0.190919,0.190919,0,0,0.000000,0.100000,0,1,994243.421053,994.243421,0.004975,0.000000,0.189820
5,1,0,0.500000,0,0.900493,0.996711,0.099507,31.175127,0.190330,0.190330,0,0,0.000000,0.500000,0,1,996710.526316,996.710526,0.006105,0.000000,0.189704
5,1,0,0.500000,0,0.900493,0.996711,0.099507,31.175127,0.190330,0.190330,0,0,0.000000,0.500000,0,1,996710.526316,996.710526,0.006105,0.000000,0.189704
5,4,0,0.100000,0,0.878289,0.995888,0.121711,30.529376,0.190080,0.190080,0,0,0.000000,0.400000,0,16,995888.157895,995.888158,0.006226,0.000000,0.189299
5,4,0,0.100000,0,0.878289,0.995888,0.121711,30.529376,0.190080,0.190080,0,0,0.000000,0.400000,0,16,995888.157895,995.888158,0.006226,0.000000,0.189299
5,4,0,0.100000,0,0.891447,0.996711,0.108553,30.720264,0.188059,0.188059,0,0,0.000000,0.400000,0,16,996710.526316,996.710526,0.006122,0.000000,0.187440
5,4,0,0.100000,0,0.891447,0.996711,0.108553,30.720264,0.188059,0.188059,0,0,0.000000,0.400000,0,16,996710.526316,996.710526,0.006122,0.000000,0.187440
5,3,0,0.300000,0,0.879934,0.995888,0.120066,30.345648,0.187370,0.187370,0,0,0.000000,0.900000,0,9,995888.157895,995.888158,0.006175,0.000000,0.186599
5,3,0,0.300000,0,0.879934,0.995888,0.120066,30.345648,0.187370,0.187370,0,0,0.000000,0.900000,0,9,995888.157895,995.888158,0.006175,0.000000,0.186599
7,4,0,0.100000,0,0.883224,0.995066,0.116776,38.638019,0.186344,0.186344,0,0,0.000000,0.400000,0,16,995065.789474,995.065789,0.004823,0.000000,0.185425
7,4,0,0.100000,0,0.883224,0.995066,0.116776,38.638019,0.186344,0.186344,0,0,0.000000,0.400000,0,16,995065.789474,995.065789,0.004823,0.000000,0.185425
10,3,0,0.300000,0,0.833882,0.988487,0.166118,46.896107,0.186124,0.186124,0,0,0.000000,0.900000,0,9,988486.842105,988.486842,0.003969,0.000000,0.183981
10,3,0,0.300000,0,0.833882,0.988487,0.166118,46.896107,0.186124,0.186124,0,0,0.000000,0.900000,0,9,988486.842105,988.486842,0.003969,0.000000,0.183981
5,3,0,0.100000,0,0.878289,0.995066,0.121711,30.389410,0.186072,0.186072,0,0,0.000000,0.300000,0,9,995065.789474,995.065789,0.006123,0.000000,0.185154
5,3,0,0.100000,0,0.878289,0.995066,0.121711,30.389410,0.186072,0.186072,0,0,0.000000,0.300000,0,9,995065.789474,995.065789,0.006123,0.000000,0.185154
7,1,0,0.300000,0,0.889803,0.995888,0.110197,38.587437,0.185866,0.185866,0,0,0.000000,0.300000,0,1,995888.157895,995.888158,0.004817,0.000000,0.185102
7,1,0,0.300000,0,0.889803,0.995888,0.110197,38.587437,0.185866,0.185866,0,0,0.000000,0.300000,0,1,995888.157895,995.888158,0.004817,0.000000,0.185102
10,3,0,0.100000,0,0.836349,0.990954,0.163651,46.386858,0.185534,0.185534,0,0,0.000000,0.300000,0,9,990953.947368,990.953947,0.004000,0.000000,0.183855
10,3,0,0.100000,0,0.836349,0.990954,0.163651,46.386858,0.185534,0.185534,0,0,0.000000,0.300000,0,9,990953.947368,990.953947,0.004000,0.000000,0.183855
10,2,0,0.100000,0,0.855263,0.992599,0.144737,46.806546,0.185278,0.185278,0,0,0.000000,0.200000,0,4,992598.684211,992.598684,0.003958,0.000000,0.183906
10,2,0,0.100000,0,0.855263,0.992599,0.144737,46.806546,0.185278,0.185278,0,0,0.000000,0.200000,0,4,992598.684211,992.598684,0.003958,0.000000,0.183906
7,1,0,0.100000,0,0.888980,0.995888,0.111020,38.579613,0.185114,0.185114,0,0,0.000000,0.100000,0,1,995888.157895,995.888158,0.004798,0.000000,0.184353
7,1,0,0.100000,0,0.888980,0.995888,0.111020,38.579613,0.185114,0.185114,0,0,0.000000,0.100000,0,1,995888.157895,995.888158,0.004798,0.000000,0.184353
7,3,0,0.500000,0,0.883224,0.994243,0.116776,38.126372,0.184258,0.184258,0,0,0.000000,1.500000,0,9,994243.421053,994.243421,0.004833,0.000000,0.183197
7,3,0,0.500000,0,0.883224,0.994243,0.116776,38.126372,0.184258,0.184258,0,0,0.000000,1.500000,0,9,994243.421053,994.243421,0.004833,0.000000,0.183197
10,3,0,0.500000,0,0.847039,0.990954,0.152961,47.298048,0.183441,0.183441,0,0,0.000000,1.500000,0,9,990953.947368,990.953947,0.003878,0.000000,0.181782
10,3,0,0.500000,0,0.847039,0.990954,0.152961,47.298048,0.183441,0.183441,0,0,0.000000,1.500000,0,9,990953.947368,990.953947,0.003878,0.000000,0.181782
7,1,0,0.100000,0,0.874178,0.995888,0.125822,37.558238,0.183175,0.183175,0,0,0.000000,0.100000,0,1,995888.157895,995.888158,0.004877,0.000000,0.182422
7,1,0,0.100000,0,0.874178,0.995888,0.125822,37.558238,0.183175,0.183175,0,0,0.000000,0.100000,0,1,995888.157895,995.888158,0.004877,0.000000,0.182422
10,1,0,0.100000,0,0.861020,0.992599,0.138980,46.681869,0.180623,0.180623,0,0,0.000000,0.100000,0,1,992598.684211,992.598684,0.003869,0.000000,0.179286
10,1,0,0.100000,0,0.861020,0.992599,0.138980,46.681869,0.180623,0.180623,0,0,0.000000,0.100000,0,1,992598.684211,992.598684,0.003869,0.000000,0.179286
10,1,0,0.300000,0,0.866776,0.992599,0.133224,46.772583,0.177875,0.177875,0,0,0.000000,0.300000,0,1,992598.684211,992.598684,0.003803,0.000000,0.176558
10,1,0,0.300000,0,0.866776,0.992599,0.133224,46.772583,0.177875,0.177875,0,0,0.000000,0.300000,0,1,992598.684211,992.598684,0.003803,0.000000,0.176558
10,1,0,0.100000,0,0.863487,0.992599,0.136513,47.327763,0.177859,0.177859,0,0,0.000000,0.100000,0,1,992598.684211,992.598684,0.003758,0.000000,0.176543
10,1,0,0.100000,0,0.863487,0.992599,0.136513,47.327763,0.177859,0.177859,0,0,0.000000,0.100000,0,1,992598.684211,992.598684,0.003758,0.000000,0.176543
7,1,0,0.300000,0,0.893092,0.995066,0.106908,38.358286,0.177829,0.177829,0,0,0.000000,0.300000,0,1,995065.789474,995.065789,0.004636,0.000000,0.176952
7,1,0,0.300000,0,0.893092,0.995066,0.106908,38.358286,0.177829,0.177829,0,0,0.000000,0.300000,0,1,995065.789474,995.065789,0.004636,0.000000,0.176952
5,2,0,0.100000,0,0.883224,0.995888,0.116776,30.786148,0.177248,0.177248,0,0,0.000000,0.200000,0,4,995888.157895,995.888158,0.005757,0.000000,0.176519
